,level_0,index,date,time,symbol,open,high,low,close,oi,volume,strikePrice,entryPriceCE,exitPriceCE,gainCE,exitTimeCE,entryPricePE,exitPricePE,gainPE,exitTimePE,StrikeGain
5,278,26263,17-03-2023,13:53:00,NIFTY,17044.45,17057.55,17043.85,17057.55,nan,0,17050,-146.1,170,23.9,15:00:00,-115.5,76.85,-38.65,15:29:00,737.5
6,345,32759,17-03-2023,15:00:00,NIFTY,17092.75,17115.25,17092.75,17115.25,nan,0,17100,-139.3,140.95,1.65,15:29:00,-105.7,94.65,-11.05,15:29:00,470
0,15,1596,20-03-2023,09:30:00,NIFTY,16957.15,16962.65,16946,16947.6,nan,0,16950,-128.65,143,14.35,15:29:00,-118.5,140.65,22.15,10:16:00,-1825
1,61,6105,20-03-2023,10:16:00,NIFTY,16907.1,16907.1,16895.75,16899.65,nan,0,16900,-124.6,142.95,18.35,10:59:00,-115.9,68.9,-47,15:29:00,1432.5
2,104,10124,20-03-2023,10:59:00,NIFTY,16942.7,16955.75,16942.7,16953.35,nan,0,16950,-115,143,28,15:29:00,-118,142.7,24.7,11:55:00,-2635
3,160,15257,20-03-2023,11:55:00,NIFTY,16904.9,16906.35,16895.35,16899.75,nan,0,16900,-120,175,55,15:29:00,-117.4,151.95,34.55,12:38:00,-4477.5
4,203,19379,20-03-2023,12:38:00,NIFTY,16850.55,16852.1,16845.95,16847.05,nan,0,16850,-133.9,152.7,18.8,14:23:00,-127.1,54.3,-72.8,15:29:00,2700
5,308,29511,20-03-2023,14:23:00,NIFTY,16899.25,16907.65,16898.45,16904.05,nan,0,16900,-124.65,147.5,22.85,15:02:00,-119.4,68.9,-50.5,15:29:00,1382.5
6,347,33341,20-03-2023,15:02:00,NIFTY,16949.95,16961,16949.95,16960.25,nan,0,16950,-118.5,142.35,23.85,15:19:00,-106.8,86.9,-19.9,15:29:00,-197.5
7,364,35047,20-03-2023,15:19:00,NIFTY,16999.1,17001.05,16996.4,17000.25,nan,0,17000,-113.7,114,0.3,15:29:00,-103.6,108.05,4.45,15:29:00,-237.5
0,15,1507,21-03-2023,09:30:00,NIFTY,17077.7,17080.3,17068.2,17072.25,nan,0,17100,-95,97.65,2.65,15:29:00,-101.5,114.15,12.65,09:35:00,-765
1,20,1993,21-03-2023,09:35:00,NIFTY,17060.55,17061.1,17039.9,17042.95,nan,0,17050,-114.1,127.15,13.05,13:15:00,-90.4,56.8,-33.6,15:29:00,1027.5
2,240,21649,21-03-2023,13:15:00,NIFTY,17097.2,17106.7,17095.25,17102.2,nan,0,17100,-97.3,97.65,0.35,15:29:00,-86.55,75,-11.55,15:29:00,560
0,15,1518,22-03-2023,09:30:00,NIFTY,17171.45,17171.9,17160,17166.7,nan,0,17150,-87.65,74.65,-13,15:29:00,-63.7,71.05,7.35,15:29:00,282.5
0,15,1530,23-03-2023,09:30:00,NIFTY,17058.75,17058.75,17045.3,17054.35,nan,0,17050,-50.55,72.85,22.3,09:46:00,-43.7,0.05,-43.65,15:29:00,1067.5
1,31,3035,23-03-2023,09:46:00,NIFTY,17099.2,17107.1,17094.25,17105.75,nan,0,17100,-42.25,70,27.75,10:18:00,-43.6,23.05,-20.55,15:29:00,-360
2,63,5936,23-03-2023,10:18:00,NIFTY,17148.6,17153.45,17148.5,17151.05,nan,0,17150,-38.2,58.65,20.45,12:49:00,-39.35,72.95,33.6,15:29:00,-2702.5
3,214,19065,23-03-2023,12:49:00,NIFTY,17196.05,17201.4,17194.6,17200.85,nan,0,17200,-26.9,0.05,-26.85,15:29:00,-31.55,49.95,18.4,14:02:00,422.5
4,287,25388,23-03-2023,14:02:00,NIFTY,17157.4,17158.4,17149.3,17149.3,nan,0,17150,-25.65,0.05,-25.6,15:29:00,-18.85,48.75,29.9,14:30:00,-215
5,315,27986,23-03-2023,14:30:00,NIFTY,17106.45,17106.45,17097.45,17097.85,nan,0,17100,-20.7,0.05,-20.65,15:29:00,-15.75,23.05,7.3,15:29:00,667.5
0,15,1833,24-03-2023,09:30:00,NIFTY,17021.6,17023.4,17006.45,17006.45,nan,0,17000,-131.2,141.6,10.4,09:41:00,-103.15,140.7,37.55,15:29:00,-2397.5
1,26,3089,24-03-2023,09:41:00,NIFTY,17042.7,17057.2,17042.7,17057.2,nan,0,17050,-113.4,63.4,-50,15:29:00,-113.5,130.95,17.45,14:24:00,1627.5
2,309,30158,24-03-2023,14:24:00,NIFTY,17005.55,17005.75,16998.45,16999.85,nan,0,17000,-116.55,82.55,-34,15:29:00,-106.65,127.35,20.7,15:16:00,665
3,361,35829,24-03-2023,15:16:00,NIFTY,16956.2,16956.65,16945.6,16945.85,nan,0,16950,-117.5,106.65,-10.85,15:29:00,-102.8,114.75,11.95,15:29:00,-55
0,15,1895,27-03-2023,09:30:00,NIFTY,16979.5,16999.65,16979.5,16999.35,nan,0,17000,-102.05,137.75,35.7,12:20:00,-96.15,70.6,-25.55,15:29:00,-507.5
1,185,19551,27-03-2023,12:20:00,NIFTY,17049.9,17058.15,17049.1,17057.8,nan,0,17050,-105.8,63.1,-42.7,15:29:00,-78.35,108.8,30.45,13:23:00,612.5
2,248,25962,27-03-2023,13:23:00,NIFTY,17000.45,17001.05,16994.6,16995.35,nan,0,17000,-96.65,123.65,27,14:15:00,-84.6,70.6,-14,15:29:00,-650
3,300,30986,27-03-2023,14:15:00,NIFTY,17040.2,17055.6,17040.2,17053.25,nan,0,17050,-92.9,63.1,-29.8,15:29:00,-79.4,91.9,12.5,15:04:00,865
4,349,36354,27-03-2023,15:04:00,NIFTY,17005.75,17006,16991.5,16992.25,nan,0,17000,-102.2,89.25,-12.95,15:29:00,-69.6,70.6,1,15:29:00,597.5
0,15,1748,28-03-2023,09:30:00,NIFTY,17006.15,17020.2,17003.2,17018.15,nan,0,17000,-97.85,44.7,-53.15,15:29:00,-54.2,80,25.8,10:37:00,1367.5
1,82,8889,28-03-2023,10:37:00,NIFTY,16951.4,16952.35,16949.55,16949.55,nan,0,16950,-94.7,72.95,-21.75,15:29:00,-57.6,39.15,-18.45,15:29:00,2010
0,15,1788,29-03-2023,09:30:00,NIFTY,17000,17001.5,16993.2,17001.5,nan,0,17000,-46.15,81.95,35.8,15:29:00,-41.5,58.75,17.25,12:09:00,-2652.5
1,174,18866,29-03-2023,12:09:00,NIFTY,16957.2,16957.25,16944.75,16945.95,nan,0,16950,-38.6,56.45,17.85,13:19:00,-30.2,0.1,-30.1,15:29:00,612.5
2,244,25991,29-03-2023,13:19:00,NIFTY,16996.85,17006.05,16996.1,17005.75,nan,0,17000,-25.3,54.15,28.85,14:15:00,-29.75,0.05,-29.7,15:29:00,42.5
3,300,32019,29-03-2023,14:15:00,NIFTY,17045.3,17054.3,17045.15,17053.8,nan,0,17050,-20.75,31.85,11.1,15:29:00,-24.6,47.75,23.15,14:33:00,-1712.5
4,318,34055,29-03-2023,14:33:00,NIFTY,17008,17008,16992.8,16994.65,nan,0,17000,-23.4,44.4,21,15:02:00,-16.2,0.05,-16.15,15:29:00,-242.5
5,347,37437,29-03-2023,15:02:00,NIFTY,17045.7,17052.65,17044.2,17052.65,nan,0,17050,-6.65,38.5,31.85,15:20:00,-14.2,0.05,-14.15,15:29:00,-885
6,365,39684,29-03-2023,15:20:00,NIFTY,17100.2,17107.35,17097.4,17104.15,nan,0,17100,-1.05,0.05,-1,15:29:00,-13.2,17.85,4.65,15:29:00,-182.5
0,15,1603,31-03-2023,09:30:00,NIFTY,17270.45,17279.2,17270.45,17277.1,nan,0,17250,-121.9,126.7,4.8,12:31:00,-91,57.8,-33.2,15:29:00,1420
1,196,18487,31-03-2023,12:31:00,NIFTY,17289.55,17306.3,17289,17305.15,nan,0,17300,-97.7,131.65,33.95,13:53:00,-103,72.8,-30.2,15:29:00,-187.5
2,278,26161,31-03-2023,13:53:00,NIFTY,17351.6,17352.4,17346.4,17352.05,nan,0,17350,-102.1,102.65,0.55,15:29:00,-105,92,-13,15:29:00,622.5
0,15,1590,03-04-2023,09:30:00,NIFTY,17345.35,17350.15,17329.1,17349.1,nan,0,17350,-85.9,100.05,14.15,15:13:00,-97,44.85,-52.15,15:29:00,1900
1,358,32903,03-04-2023,15:13:00,NIFTY,17396.65,17401.15,17396.4,17400.15,nan,0,17400,-70.3,67.7,-2.6,15:29:00,-67.15,64.9,-2.25,15:29:00,242.5
0,15,1476,05-04-2023,09:30:00,NIFTY,17464.7,17470.45,17458.85,17461.3,nan,0,17450,-67.8,80.25,12.45,10:15:00,-56.05,12.7,-43.35,15:29:00,1545
1,60,5646,05-04-2023,10:15:00,NIFTY,17491.15,17501.4,17490.7,17500.35,nan,0,17500,-51.85,71.1,19.25,15:04:00,-68.3,21.85,-46.45,15:29:00,1360
2,349,30672,05-04-2023,15:04:00,NIFTY,17548.8,17551.85,17547.8,17551.45,nan,0,17550,-41.8,46.75,4.95,15:29:00,-51,39.05,-11.95,15:29:00,350
0,15,1515,06-04-2023,09:30:00,NIFTY,17532.75,17532.75,17525.95,17530.65,nan,0,17550,-28.05,59.25,31.2,10:57:00,-53.3,0.05,-53.25,15:29:00,1102.5
1,102,9511,06-04-2023,10:57:00,NIFTY,17599.6,17607.6,17599.4,17606.5,nan,0,17600,-28.15,0.15,-28,15:29:00,-31.75,0.75,-31,15:29:00,2950
0,15,1498,10-04-2023,09:30:00,NIFTY,17635.3,17635.3,17618.6,17618.6,nan,0,17650,-70.25,57.15,-13.1,15:29:00,-86.8,80.4,-6.4,15:29:00,975
0,15,1479,11-04-2023,09:30:00,NIFTY,17698.15,17703.1,17697.55,17702.35,nan,0,17700,-65.25,69.35,4.1,15:29:00,-57,38.35,-18.65,15:29:00,727.5
0,15,1433,12-04-2023,09:30:00,NIFTY,17764.35,17769.2,17763.85,17765.4,nan,0,17750,-60.5,74.15,13.65,13:19:00,-42.5,24.45,-18.05,15:29:00,220
1,244,20507,12-04-2023,13:19:00,NIFTY,17799.65,17801.1,17798,17801.05,nan,0,17800,-44.4,52.7,8.3,15:29:00,-50.9,42.35,-8.55,15:29:00,12.5
0,15,1550,17-04-2023,09:30:00,NIFTY,17633.65,17637.25,17629.55,17631.95,nan,0,17650,-94.5,109.9,15.4,15:29:00,-89.3,101.3,12,09:57:00,-1370
1,42,4268,17-04-2023,09:57:00,NIFTY,17600.75,17601.9,17597,17598.3,nan,0,17600,-103.3,130.2,26.9,10:45:00,-77.65,31.05,-46.6,15:29:00,985
2,90,8912,17-04-2023,10:45:00,NIFTY,17645.75,17653.45,17645.75,17653.05,nan,0,17650,-98.9,116.95,18.05,14:34:00,-71.1,44.75,-26.35,15:29:00,415
3,319,29216,17-04-2023,14:34:00,NIFTY,17699.65,17703.5,17697.35,17703.2,nan,0,17700,-85,78.35,-6.65,15:29:00,-59.2,63.25,4.05,15:29:00,130
0,15,1459,18-04-2023,09:30:00,NIFTY,17739.3,17742.7,17738.75,17739.45,nan,0,17750,-59.7,25.9,-33.8,15:29:00,-70.2,90.55,20.35,09:47:00,672.5
1,32,3019,18-04-2023,09:47:00,NIFTY,17704.85,17707.25,17692.35,17696.2,nan,0,17700,-68.35,43.75,-24.6,15:29:00,-64.1,85.75,21.65,13:39:00,147.5
2,264,23137,18-04-2023,13:39:00,NIFTY,17650,17650,17639.65,17640.75,nan,0,17650,-66.65,69.3,2.65,15:29:00,-59.8,43.85,-15.95,15:29:00,665
0,15,1482,19-04-2023,09:30:00,NIFTY,17635.15,17638.05,17632.95,17634.9,nan,0,17650,-45.4,25.2,-20.2,15:29:00,-57.6,72.5,14.9,13:44:00,265
1,269,22889,19-04-2023,13:44:00,NIFTY,17603.05,17603.05,17592.65,17594.1,nan,0,17600,-52.8,49,-3.8,15:29:00,-45.5,36.15,-9.35,15:29:00,657.5
0,15,1449,20-04-2023,09:30:00,NIFTY,17673.65,17682.65,17673.65,17678.9,nan,0,17650,-50.45,0.05,-50.4,15:29:00,-21.05,60.6,39.55,10:32:00,542.5
1,77,6994,20-04-2023,10:32:00,NIFTY,17600.75,17602,17595.95,17598.5,nan,0,17600,-33.6,24.75,-8.85,15:29:00,-30.35,0.05,-30.3,15:29:00,1957.5
0,15,1626,21-04-2023,09:30:00,NIFTY,17660.5,17663.2,17653.95,17654.3,nan,0,17650,-104.6,76.55,-28.05,15:29:00,-70.95,101,30.05,10:25:00,-100
1,70,7125,21-04-2023,10:25:00,NIFTY,17601.9,17601.9,17594.2,17596.7,nan,0,17600,-97.8,105.3,7.5,15:29:00,-77.5,58.35,-19.15,15:29:00,582.5
0,15,1612,24-04-2023,09:30:00,NIFTY,17657.45,17657.85,17649.05,17657.65,nan,0,17650,-82.85,107.25,24.4,13:30:00,-63.9,25.15,-38.75,15:29:00,717.5
1,255,23536,24-04-2023,13:30:00,NIFTY,17698.15,17705.8,17698.15,17705.45,nan,0,17700,-75.4,98.65,23.25,15:22:00,-58,36.7,-21.3,15:29:00,-97.5
2,367,34312,24-04-2023,15:22:00,NIFTY,17746,17751.3,17745.4,17750.35,nan,0,17750,-66.7,69.05,2.35,15:29:00,-56.1,55,-1.1,15:29:00,-62.5
0,15,1597,25-04-2023,09:30:00,NIFTY,17729,17732.4,17726.4,17728.4,nan,0,17750,-55.15,88.85,33.7,14:18:00,-62.25,38.5,-23.75,15:29:00,-497.5
1,303,27947,25-04-2023,14:18:00,NIFTY,17799.55,17803.05,17798.4,17801.7,nan,0,17800,-56.7,35.7,-21,15:29:00,-45.25,61.4,16.15,15:29:00,242.5
0,15,1590,26-04-2023,09:30:00,NIFTY,17736.95,17736.95,17729.8,17732.45,nan,0,17750,-41.15,74.15,33,12:35:00,-55.45,14.2,-41.25,15:29:00,412.5
1,200,18785,26-04-2023,12:35:00,NIFTY,17798.25,17800.75,17797.55,17800.2,nan,0,17800,-42.7,51,8.3,15:29:00,-43,26.9,-16.1,15:29:00,390
0,15,1538,27-04-2023,09:30:00,NIFTY,17829.5,17831,17822.2,17823.15,nan,0,17850,-22.2,46.9,24.7,15:05:00,-44.15,0.05,-44.1,15:29:00,970
1,350,32948,27-04-2023,15:05:00,NIFTY,17896.35,17903.6,17895.3,17901.45,nan,0,17900,-4.8,15.2,10.4,15:29:00,-8.25,0.05,-8.2,15:29:00,-110
0,15,1513,28-04-2023,09:30:00,NIFTY,17897.95,17909.2,17896.75,17905.85,nan,0,17900,-102.35,125.45,23.1,11:30:00,-72.6,21.45,-51.15,15:29:00,1402.5
1,135,12328,28-04-2023,11:30:00,NIFTY,17942.1,17950.5,17942.1,17950.05,nan,0,17950,-94.05,104.55,10.5,14:43:00,-67.4,29.55,-37.85,15:29:00,1367.5
2,328,28935,28-04-2023,14:43:00,NIFTY,17998.35,18001.1,17997.7,18000.4,nan,0,18000,-74.65,100.95,26.3,15:06:00,-66.7,42,-24.7,15:29:00,-80
3,351,31125,28-04-2023,15:06:00,NIFTY,18047.05,18054.7,18047.05,18054.6,nan,0,18050,-70.95,75.55,4.6,15:29:00,-64,61.25,-2.75,15:29:00,-92.5
0,15,1527,02-05-2023,09:30:00,NIFTY,18161.45,18164.9,18155.9,18162.65,nan,0,18150,-73.85,60.25,-13.6,15:29:00,-52.75,55.15,2.4,15:29:00,560
0,15,1463,03-05-2023,09:30:00,NIFTY,18069.9,18074.95,18068.35,18068.55,nan,0,18050,-70.5,86.3,15.8,10:41:00,-40.45,33.35,-7.1,15:29:00,-435
1,86,7651,03-05-2023,10:41:00,NIFTY,18098.25,18101.8,18098.25,18100.8,nan,0,18100,-54.5,42.05,-12.45,15:29:00,-47.8,84.95,37.15,13:55:00,-1235
2,280,24141,03-05-2023,13:55:00,NIFTY,18050.05,18052.2,18044.9,18048.35,nan,0,18050,-52.6,77.6,25,14:33:00,-53.9,33.35,-20.55,15:29:00,-222.5
3,318,27565,03-05-2023,14:33:00,NIFTY,18092.5,18101,18092.1,18100.6,nan,0,18100,-47.35,42.05,-5.3,15:29:00,-48.15,55.35,7.2,15:29:00,-95
0,15,1463,04-05-2023,09:30:00,NIFTY,18118.2,18120,18115.45,18118.3,nan,0,18100,-42.35,60.65,18.3,11:04:00,-27.25,0.1,-27.15,15:29:00,442.5
1,109,9482,04-05-2023,11:04:00,NIFTY,18149.3,18151.6,18148.7,18150.2,nan,0,18150,-26.3,43.4,17.1,14:24:00,-25.2,0.05,-25.15,15:29:00,402.5
2,309,26846,04-05-2023,14:24:00,NIFTY,18188.8,18206.9,18187.55,18205.75,nan,0,18200,-10.7,50.65,39.95,15:08:00,-21.75,0.05,-21.7,15:29:00,-912.5
3,353,30869,04-05-2023,15:08:00,NIFTY,18248.7,18257.15,18248.7,18256.4,nan,0,18250,-4.7,5.35,0.65,15:29:00,-4.2,0.05,-4.15,15:29:00,175
0,15,1487,05-05-2023,09:30:00,NIFTY,18171.05,18177.4,18169.45,18171.75,nan,0,18150,-105.9,123.3,17.4,10:07:00,-65.8,120.15,54.35,15:29:00,-3587.5
1,52,4744,05-05-2023,10:07:00,NIFTY,18197.45,18201.55,18197.4,18200.75,nan,0,18200,-93.2,43.5,-49.7,15:29:00,-74.1,100,25.9,11:12:00,1190
2,117,10293,05-05-2023,11:12:00,NIFTY,18152.3,18152.95,18148.55,18148.55,nan,0,18150,-98,61,-37,15:29:00,-75.3,108.85,33.55,11:59:00,172.5
3,164,14623,05-05-2023,11:59:00,NIFTY,18106.45,18106.5,18099.35,18099.35,nan,0,18100,-100.8,113.9,13.1,12:18:00,-83.95,92.2,8.25,15:29:00,-1067.5
4,183,16352,05-05-2023,12:18:00,NIFTY,18129.95,18153.15,18128.8,18152,nan,0,18150,-85.7,61,-24.7,15:29:00,-92.5,97.8,5.3,14:51:00,970
5,336,29918,05-05-2023,14:51:00,NIFTY,18105.8,18105.8,18089.35,18090.3,nan,0,18100,-101,82.8,-18.2,15:29:00,-74.45,92.2,17.75,15:29:00,22.5
0,15,1507,08-05-2023,09:30:00,NIFTY,18177.9,18187.15,18176.85,18178.7,nan,0,18200,-72.95,112.75,39.8,11:38:00,-83,39.9,-43.1,15:29:00,165
1,143,12774,08-05-2023,11:38:00,NIFTY,18249.9,18251.3,18249.25,18250.45,nan,0,18250,-81.75,85.25,3.5,15:29:00,-63.85,56.55,-7.3,15:29:00,190
0,15,1414,09-05-2023,09:30:00,NIFTY,18298.85,18299.4,18287.95,18289.05,nan,0,18300,-68.65,46.9,-21.75,15:29:00,-62.7,83.35,20.65,14:00:00,55
1,285,24021,09-05-2023,14:00:00,NIFTY,18254.8,18254.8,18243.2,18245.2,nan,0,18250,-69.6,72.15,2.55,15:29:00,-57.75,48.9,-8.85,15:29:00,315
0,15,1426,10-05-2023,09:30:00,NIFTY,18304.15,18305.85,18287.15,18287.9,nan,0,18300,-58.1,54.65,-3.45,15:29:00,-51.95,82.75,30.8,09:41:00,-1367.5
1,26,2468,10-05-2023,09:41:00,NIFTY,18253.45,18255.2,18242.35,18243.75,nan,0,18250,-63,83.15,20.15,14:21:00,-56.15,24.6,-31.55,15:29:00,570
2,306,26801,10-05-2023,14:21:00,NIFTY,18299.25,18302,18296.2,18300.8,nan,0,18300,-52.2,54.65,2.45,15:29:00,-45.85,41.8,-4.05,15:29:00,80
0,15,1423,11-05-2023,09:30:00,NIFTY,18305.35,18313.15,18305.15,18312.95,nan,0,18300,-45.6,0.05,-45.55,15:29:00,-33.8,2.85,-30.95,15:29:00,3825
0,15,1483,12-05-2023,09:30:00,NIFTY,18233.25,18233.25,18223.4,18223.7,nan,0,18250,-91.3,129.1,37.8,15:29:00,-104.5,116.35,11.85,09:32:00,-2482.5
1,17,1684,12-05-2023,09:32:00,NIFTY,18207,18207,18198.05,18198.8,nan,0,18200,-108.6,122.85,14.25,10:19:00,-91.95,47,-44.95,15:29:00,1535
2,64,6014,12-05-2023,10:19:00,NIFTY,18244.5,18257.3,18244.5,18257.3,nan,0,18250,-93.9,116.6,22.7,12:46:00,-91.5,62.2,-29.3,15:29:00,330
3,211,18570,12-05-2023,12:46:00,NIFTY,18297.25,18301.6,18294.95,18300.5,nan,0,18300,-88.45,98,9.55,15:29:00,-92.6,80.7,-11.9,15:29:00,117.5
0,15,1498,15-05-2023,09:30:00,NIFTY,18350.2,18352.35,18336.2,18340.75,nan,0,18350,-78.65,104.6,25.95,11:10:00,-85.65,53.05,-32.6,15:29:00,332.5
1,115,10431,15-05-2023,11:10:00,NIFTY,18393.55,18403.35,18393.55,18400.05,nan,0,18400,-74.95,99.65,24.7,14:11:00,-74.65,72.75,-1.9,15:29:00,-1140
2,296,25739,15-05-2023,14:11:00,NIFTY,18446.75,18451.4,18446.25,18450.8,nan,0,18450,-70.25,45.2,-25.05,15:29:00,-74.1,95.6,21.5,15:06:00,177.5
3,351,30626,15-05-2023,15:06:00,NIFTY,18401.4,18402.8,18395.5,18395.5,nan,0,18400,-74.8,68.5,-6.3,15:29:00,-70.4,72.75,2.35,15:29:00,197.5
0,15,1504,16-05-2023,09:30:00,NIFTY,18391.7,18394.05,18381.9,18382.15,nan,0,18400,-71.65,24.35,-47.3,15:29:00,-68.55,89.1,20.55,11:37:00,1337.5
1,142,13010,16-05-2023,11:37:00,NIFTY,18353.95,18354.55,18348.35,18349.4,nan,0,18350,-74.15,39,-35.15,15:29:00,-63.8,79.05,15.25,15:08:00,995
2,353,31605,16-05-2023,15:08:00,NIFTY,18300.35,18301,18291.6,18292,nan,0,18300,-71.95,61.35,-10.6,15:29:00,-54.8,61.55,6.75,15:29:00,192.5
0,15,1481,17-05-2023,09:30:00,NIFTY,18260.3,18273.1,18259.5,18269.8,nan,0,18250,-64.2,20.35,-43.85,15:29:00,-50.95,73.9,22.95,11:35:00,1045
1,140,12585,17-05-2023,11:35:00,NIFTY,18204.7,18204.7,18198.35,18198.9,nan,0,18200,-58.65,41.15,-17.5,15:29:00,-47,78.8,31.8,12:00:00,-715
2,165,14959,17-05-2023,12:00:00,NIFTY,18154.75,18156,18144,18144.35,nan,0,18150,-60.85,72.1,11.25,15:29:00,-51.65,19.3,-32.35,15:29:00,1055
0,15,1467,18-05-2023,09:30:00,NIFTY,18272.95,18278.35,18265.7,18278.35,nan,0,18250,-48.45,0.05,-48.4,15:29:00,-18.55,57.55,39,12:47:00,470
1,212,18581,18-05-2023,12:47:00,NIFTY,18200.5,18203.95,18195.5,18196.1,nan,0,18200,-26.1,0.05,-26.05,15:29:00,-24.3,46.65,22.35,14:40:00,185
2,325,28683,18-05-2023,14:40:00,NIFTY,18154.6,18157.65,18144,18148.05,nan,0,18150,-17.7,0.05,-17.65,15:29:00,-11.55,20.15,8.6,15:29:00,452.5
0,15,1720,19-05-2023,09:30:00,NIFTY,18143.25,18145.8,18136,18136.6,nan,0,18150,-105.3,126.8,21.5,15:29:00,-84.9,98.95,14.05,09:39:00,-1777.5
1,24,2717,19-05-2023,09:39:00,NIFTY,18103.25,18106.1,18097.95,18098.2,nan,0,18100,-118.85,145.6,26.75,11:23:00,-77.15,37.6,-39.55,15:29:00,640
2,128,13655,19-05-2023,11:23:00,NIFTY,18142.5,18156.3,18142.25,18156.1,nan,0,18150,-113.9,125.55,11.65,15:10:00,-73.75,51,-22.75,15:29:00,555
3,355,36253,19-05-2023,15:10:00,NIFTY,18200.4,18210.3,18200.4,18209.95,nan,0,18200,-94.2,95.35,1.15,15:29:00,-69.85,68.8,-1.05,15:29:00,-5
0,15,1720,22-05-2023,09:30:00,NIFTY,18250.6,18256.45,18250.6,18252.8,nan,0,18250,-90.7,115.1,24.4,10:58:00,-69.3,42.7,-26.6,15:29:00,110
1,103,10647,22-05-2023,10:58:00,NIFTY,18289,18305.5,18289,18301.3,nan,0,18300,-84.1,81.55,-2.55,15:29:00,-69.65,59.95,-9.7,15:29:00,612.5
0,15,1757,23-05-2023,09:30:00,NIFTY,18379.75,18395.15,18379.75,18394.8,nan,0,18400,-61.1,35.3,-25.8,15:29:00,-66.7,73,6.3,15:14:00,975
1,359,34084,23-05-2023,15:14:00,NIFTY,18352.65,18352.65,18343.2,18343.9,nan,0,18350,-65.85,59.35,-6.5,15:29:00,-48.35,52.15,3.8,15:29:00,135
0,15,1633,24-05-2023,09:30:00,NIFTY,18302.7,18318.2,18302.7,18315.6,nan,0,18300,-59.25,86.4,27.15,09:58:00,-46.75,41,-5.75,15:29:00,-1070
1,43,4522,24-05-2023,09:58:00,NIFTY,18347.7,18351.25,18346.5,18350.6,nan,0,18350,-55.6,20.5,-35.1,15:29:00,-52.7,69.6,16.9,13:18:00,910
2,243,23728,24-05-2023,13:18:00,NIFTY,18303.3,18303.85,18298.05,18298.9,nan,0,18300,-55.05,41.75,-13.3,15:29:00,-43.6,41,-2.6,15:29:00,795
0,15,1588,25-05-2023,09:30:00,NIFTY,18257.15,18257.95,18250,18253.5,nan,0,18250,-40.65,59.1,18.45,09:51:00,-33.1,0.05,-33.05,15:29:00,730
1,36,3813,25-05-2023,09:51:00,NIFTY,18292.15,18302.55,18292.15,18302.3,nan,0,18300,-28.95,21,-7.95,15:29:00,-38.05,59.7,21.65,10:26:00,-685
2,71,7414,25-05-2023,10:26:00,NIFTY,18252.6,18255.25,18247.95,18249.5,nan,0,18250,-34.25,56.35,22.1,15:00:00,-29.8,0.05,-29.75,15:29:00,382.5
3,345,33826,25-05-2023,15:00:00,NIFTY,18297.55,18315.2,18296.15,18311.9,nan,0,18300,-13.55,21,7.45,15:29:00,-9.05,0.05,-9,15:29:00,77.5
0,15,1505,26-05-2023,09:30:00,NIFTY,18362.3,18367.35,18357.1,18364.6,nan,0,18350,-112.05,126.65,14.6,11:06:00,-78.1,40,-38.1,15:29:00,1175
1,111,10337,26-05-2023,11:06:00,NIFTY,18397.15,18402.15,18397.1,18401.65,nan,0,18400,-96.95,126.45,29.5,13:43:00,-85.75,51.7,-34.05,15:29:00,227.5
2,268,24053,26-05-2023,13:43:00,NIFTY,18447.3,18450.9,18446.95,18450.15,nan,0,18450,-95.55,120.85,25.3,15:04:00,-83.5,66.75,-16.75,15:29:00,-427.5
3,349,31657,26-05-2023,15:04:00,NIFTY,18498,18508.55,18497.25,18503.75,nan,0,18500,-90.6,88.95,-1.65,15:29:00,-86.4,87,0.6,15:29:00,52.5
0,15,1613,29-05-2023,09:30:00,NIFTY,18629.15,18632.8,18625.7,18625.7,nan,0,18650,-72.45,51.85,-20.6,15:29:00,-87.7,103.45,15.75,09:58:00,242.5
1,43,4376,29-05-2023,09:58:00,NIFTY,18602.5,18603.1,18597.5,18598.6,nan,0,18600,-83.85,76.75,-7.1,15:29:00,-77.95,71.95,-6,15:29:00,655
0,15,1540,30-05-2023,09:30:00,NIFTY,18642.35,18643.6,18634.95,18638.95,nan,0,18650,-67.95,55.7,-12.25,15:29:00,-73.25,89.95,16.7,10:59:00,-222.5
1,104,9933,30-05-2023,10:59:00,NIFTY,18600.5,18600.5,18593.85,18595.25,nan,0,18600,-70.45,85.35,14.9,15:29:00,-64.65,38.15,-26.5,15:29:00,580
0,15,1577,31-05-2023,09:30:00,NIFTY,18560.2,18560.55,18551.65,18553.05,nan,0,18550,-63.1,44.1,-19,15:29:00,-46.3,75.2,28.9,11:53:00,-495
1,158,14667,31-05-2023,11:53:00,NIFTY,18501.15,18501.15,18495.2,18496.7,nan,0,18500,-61.35,83.8,22.45,15:00:00,-49.25,26.15,-23.1,15:29:00,32.5
2,345,32175,31-05-2023,15:00:00,NIFTY,18543.35,18554.9,18543.35,18554.9,nan,0,18550,-52.15,44.1,-8.05,15:29:00,-42.25,45.8,3.55,15:29:00,225
0,15,1512,01-06-2023,09:30:00,NIFTY,18518.75,18518.75,18514.4,18517.8,nan,0,18500,-46.4,57.55,11.15,09:33:00,-26.1,12.35,-13.75,15:29:00,130
1,18,1808,01-06-2023,09:33:00,NIFTY,18538.35,18552.5,18538.35,18550.85,nan,0,18550,-29.25,0.05,-29.2,15:29:00,-42.25,51.55,9.3,15:05:00,995
